,Column Status,,,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Complete,735,3,1,1,0,1,0,0,0,2,1,0,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,750,Preparation,724,Win,692,Loss
Complete,736,3,1,0,1,1,0,0,0,1,2,2,3,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,729,Battle,682,Win,745,Loss
Complete,737,3,1,1,0,1,0,0,0,2,1,3,5,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,721,Preparation,708,Win,711,Loss
Complete,738,3,2,0,1,0,0,0,0,2,3,4,4,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,757,Win,723,Win,758,Battle
Complete,739,3,0,1,1,1,0,0,0,1,1,1,3,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,758,Battle,687,Preparation,706,Loss
Complete,740,3,1,0,0,2,0,0,0,1,1,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,746,Loss,717,Win,716,Loss
Complete,741,3,0,0,2,1,0,0,0,0,2,0,0,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,749,Battle,712,Battle,685,Loss
Complete,742,3,2,0,0,1,0,0,0,2,2,2,5,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,732,Win,705,Win,730,Loss
Complete,743,3,1,0,0,2,0,0,0,1,1,2,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,753,Loss,731,Win,752,Loss
Complete,744,3,1,1,0,1,0,0,0,2,1,1,5,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,724,Win,685,Loss,691,Preparation
Complete,745,3,2,0,0,1,0,0,0,2,2,4,5,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,727,Loss,715,Win,736,Win
Complete,746,3,2,0,0,1,0,0,0,2,2,3,5,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,740,Win,709,Loss,686,Win
Complete,747,3,0,1,1,1,0,0,0,1,1,0,3,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,755,Battle,680,Preparation,753,Loss
Complete,748,3,1,0,1,1,0,0,0,1,2,2,3,1,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,723,Battle,698,Win,719,Loss
Complete,749,3,1,1,1,0,0,0,0,2,2,2,5,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,741,Preparation,677,Win,757,Battle
Complete,750,3,0,0,2,1,0,0,0,0,2,0,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,735,Battle,676,Loss,723,Battle
Complete,751,3,2,0,0,1,0,0,0,2,2,1,5,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,730,Win,752,Loss,714,Win
Complete,752,3,3,0,0,0,0,0,0,3,3,4,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,728,Win,751,Win,743,Win
Complete,753,3,2,0,0,1,0,0,0,2,2,2,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,743,Win,718,Loss,747,Win
Complete,754,3,1,1,0,1,0,0,0,2,1,0,5,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,731,Loss,785,Preparation,696,Win
Complete,755,3,1,1,0,1,0,0,0,2,1,2,5,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,747,Preparation,693,Loss,702,Win
Complete,756,3,1,1,0,1,0,0,0,2,1,2,6,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,725,Loss,690,Preparation,697,Win
Complete,757,3,1,1,0,1,0,0,0,2,1,4,5,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,738,Loss,692,Win,749,Preparation
Complete,758,3,1,2,0,0,0,0,0,3,1,4,6,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,739,Preparation,729,Win,738,Preparation
Complete,759,3,1,1,0,1,0,0,0,2,1,2,4,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,779,Preparation,770,Win,801,Loss
Complete,760,2,0,0,1,1,1,0,0,0,1,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,765,Loss,N/A,Bye,835,Battle
Complete,761,3,1,0,1,1,0,0,0,1,2,1,2,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,773,Battle,804,Win,772,Loss
Complete,762,3,1,0,2,0,0,0,0,1,3,1,2,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,797,Battle,780,Win,844,Battle
Complete,763,3,2,0,0,1,0,0,0,2,2,3,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,774,Win,800,Loss,824,Win
Complete,764,3,2,1,0,0,0,0,0,3,2,3,6,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,772,Win,845,Win,798,Preparation
Complete,765,3,2,1,0,0,0,0,0,3,2,2,5,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,760,Win,776,Preparation,796,Win
Complete,766,3,1,1,0,1,0,0,0,2,1,3,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,769,Loss,777,Preparation,802,Win
Complete,767,3,1,1,0,1,0,0,0,2,1,1,4,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,780,Preparation,830,Loss,822,Win
Complete,768,3,0,0,1,2,0,0,0,0,1,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,781,Loss,805,Battle,776,Loss
Complete,769,3,2,1,0,0,0,0,0,3,2,4,6,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,766,Win,773,Preparation,827,Win
Complete,770,3,1,0,1,1,0,0,0,1,2,2,2,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,800,Battle,759,Loss,830,Win
Complete,771,3,1,2,0,0,0,0,0,3,1,3,6,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,802,Win,806,Preparation,799,Preparation
Complete,772,3,1,1,0,1,0,0,0,2,1,1,4,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,764,Loss,798,Preparation,761,Win
Complete,773,3,0,1,1,1,0,0,0,1,1,1,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,761,Preparation,769,Battle,820,Loss
Complete,774,3,1,1,0,1,0,0,0,2,1,1,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,763,Loss,782,Win,785,Preparation
Complete,775,3,0,1,0,2,0,0,0,1,0,1,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,793,Loss,816,Preparation,807,Loss
Complete,776,3,1,0,1,1,0,0,0,1,2,0,2,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,787,Loss,765,Battle,768,Win
Complete,777,3,2,0,1,0,0,0,0,2,3,3,4,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,794,Win,766,Battle,806,Win
Complete,778,3,0,0,0,3,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,801,Loss,783,Loss,840,Loss
Complete,779,3,0,1,1,1,0,0,0,1,1,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,759,Battle,793,Loss,783,Preparation
Complete,780,3,1,0,1,1,0,0,0,1,2,2,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,767,Battle,762,Loss,789,Win
Complete,781,3,2,0,1,0,0,0,0,2,3,0,4,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,768,Win,792,Win,814,Battle
Complete,782,3,1,0,0,2,0,0,0,1,1,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,796,Win,774,Loss,813,Loss
Complete,783,3,1,0,1,1,0,0,0,1,2,0,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,788,Loss,778,Win,779,Battle
Complete,784,3,0,0,1,2,0,0,0,0,1,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,791,Battle,790,Loss,811,Loss
Complete,785,3,0,0,3,0,0,0,0,0,3,0,0,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,786,Battle,754,Battle,774,Battle
Complete,786,3,1,1,0,1,0,0,0,2,1,0,4,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,785,Preparation,832,Loss,842,Win
Complete,787,3,1,1,1,0,0,0,0,2,2,1,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,776,Win,825,Preparation,836,Battle
Complete,788,3,2,0,1,0,0,0,0,2,3,3,4,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,783,Win,819,Win,810,Battle
Complete,789,3,1,1,0,1,0,0,0,2,1,1,4,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,798,Preparation,820,Win,780,Loss
Complete,790,3,2,1,0,0,0,0,0,3,2,2,6,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,799,Win,784,Win,809,Preparation
Complete,791,3,1,2,0,0,0,0,0,3,1,4,6,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,784,Preparation,834,Win,846,Preparation
Complete,792,3,0,0,2,1,0,0,0,0,2,0,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,795,Battle,781,Loss,834,Battle
Complete,793,3,2,0,0,1,0,0,0,2,2,2,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,775,Win,779,Win,833,Loss
Complete,794,3,1,1,0,1,0,0,0,2,1,2,4,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,777,Loss,803,Win,838,Preparation
Complete,795,3,1,1,0,1,0,0,0,2,1,0,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,792,Preparation,827,Loss,831,Win
Complete,796,3,1,0,0,2,0,0,0,1,1,0,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,782,Loss,828,Win,765,Loss
Complete,797,3,1,1,1,0,0,0,0,2,2,2,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,762,Preparation,810,Battle,823,Win
Complete,798,3,0,0,3,0,0,0,0,0,3,0,0,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,789,Battle,772,Battle,764,Battle
Complete,799,3,1,0,1,1,0,0,0,1,2,1,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,790,Loss,839,Win,771,Battle
Complete,800,3,2,1,0,0,0,0,0,3,2,4,6,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,770,Preparation,763,Win,816,Win
Complete,801,3,2,0,0,1,0,0,0,2,2,2,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,778,Win,837,Loss,759,Win
Complete,802,3,1,0,0,2,0,0,0,1,1,0,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,771,Loss,822,Win,766,Loss
Complete,803,3,0,0,0,3,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,819,Loss,794,Loss,812,Loss
Complete,804,3,1,0,1,1,0,0,0,1,2,1,2,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,827,Win,761,Loss,837,Battle
Complete,805,3,1,1,0,1,0,0,0,2,1,0,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,825,Win,768,Preparation,841,Loss
Complete,806,3,1,0,1,1,0,0,0,1,2,0,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,822,Win,771,Battle,777,Loss
Complete,807,3,1,1,0,1,0,0,0,2,1,2,4,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,814,Preparation,823,Loss,775,Win
Complete,808,3,0,0,1,2,0,0,0,0,1,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,816,Loss,813,Battle,843,Loss
Complete,809,3,0,1,2,0,0,0,0,1,2,2,2,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,812,Preparation,843,Battle,790,Battle
Complete,810,3,0,3,0,0,0,0,0,3,0,5,6,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,845,Preparation,797,Preparation,788,Preparation
Complete,811,3,1,1,1,0,0,0,0,2,2,0,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,831,Preparation,824,Battle,784,Win
Complete,812,3,1,1,1,0,0,0,0,2,2,0,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,809,Battle,815,Preparation,803,Win
Complete,813,3,1,1,0,1,0,0,0,2,1,1,4,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,826,Loss,808,Preparation,782,Win
Complete,814,3,0,1,1,1,0,0,0,1,1,2,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,807,Battle,838,Loss,781,Preparation
Complete,815,3,0,0,2,1,0,0,0,0,2,0,0,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,821,Loss,812,Battle,826,Battle
Complete,816,3,1,0,1,1,0,0,0,1,2,0,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,808,Win,775,Battle,800,Loss
Complete,817,3,1,0,1,1,0,0,0,1,2,0,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,842,Win,826,Loss,821,Battle
Complete,818,3,0,1,1,1,0,0,0,1,1,0,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,836,Battle,841,Loss,828,Preparation
Complete,819,3,2,0,0,1,0,0,0,2,2,1,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,803,Win,788,Loss,832,Win
Complete,820,3,1,0,1,1,0,0,0,1,2,1,2,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,838,Battle,789,Loss,773,Win
Complete,821,3,2,1,0,0,0,0,0,3,2,1,6,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,815,Win,842,Win,817,Preparation
Complete,822,3,0,0,0,3,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,806,Loss,802,Loss,767,Loss
Complete,823,3,1,0,0,2,0,0,0,1,1,2,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,830,Loss,807,Win,797,Loss
Complete,824,3,0,1,0,2,0,0,0,1,0,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,829,Loss,811,Preparation,763,Loss
Complete,825,3,0,0,1,2,0,0,0,0,1,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,805,Loss,787,Battle,839,Loss
Complete,826,3,2,1,0,0,0,0,0,3,2,3,6,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,813,Win,817,Win,815,Preparation
Complete,827,3,1,0,0,2,0,0,0,1,1,2,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,804,Loss,795,Win,769,Loss
Complete,828,3,0,0,1,2,0,0,0,0,1,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,835,Loss,796,Loss,818,Battle
Complete,829,3,1,0,2,0,0,0,0,1,3,1,2,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,824,Win,833,Battle,845,Battle
Complete,830,3,2,0,0,1,0,0,0,2,2,3,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,823,Win,767,Win,770,Loss
Complete,831,3,0,0,1,2,0,0,0,0,1,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,811,Battle,844,Loss,795,Loss
Complete,832,3,1,0,1,1,0,0,0,1,2,2,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,840,Battle,786,Win,819,Loss
Complete,833,3,2,1,0,0,0,0,0,3,2,4,6,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,839,Win,829,Preparation,793,Win
Complete,834,3,0,2,0,1,0,0,0,2,0,2,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,844,Preparation,791,Loss,792,Preparation
Complete,835,3,1,1,0,1,0,0,0,2,1,0,3,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,828,Win,836,Loss,760,Preparation
Complete,836,3,1,2,0,0,0,0,0,3,1,5,6,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,818,Preparation,835,Win,787,Preparation
Complete,837,3,1,1,1,0,0,0,0,2,2,3,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,843,Battle,801,Win,804,Preparation
Complete,838,3,1,1,1,0,0,0,0,2,2,2,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,820,Preparation,814,Win,794,Battle
Complete,839,3,1,0,0,2,0,0,0,1,1,0,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,833,Loss,799,Loss,825,Win
Complete,840,3,1,1,0,1,0,0,0,2,1,1,4,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,832,Preparation,846,Loss,778,Win
Complete,841,3,2,0,0,1,0,0,0,2,2,3,4,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,846,Loss,818,Win,805,Win
Complete,842,3,0,0,0,3,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,817,Loss,821,Loss,786,Loss
Complete,843,3,1,2,0,0,0,0,0,3,1,3,6,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,837,Preparation,809,Preparation,808,Win
Complete,844,3,1,1,1,0,0,0,0,2,2,1,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,834,Battle,831,Win,762,Preparation
Complete,845,3,0,1,1,1,0,0,0,1,1,1,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,810,Battle,764,Loss,829,Preparation
Complete,846,3,2,0,1,0,0,0,0,2,3,4,4,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,841,Win,840,Win,791,Battle
Complete,847,3,2,0,0,1,0,0,0,2,2,2,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,867,Loss,856,Win,873,Win
Complete,848,3,1,0,0,2,0,0,0,1,1,0,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,857,Win,855,Loss,900,Loss
Complete,849,3,0,2,1,0,0,0,0,2,1,1,4,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,871,Preparation,864,Preparation,903,Battle
Complete,850,3,1,1,1,0,0,0,0,2,2,2,3,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,866,Win,869,Battle,918,Preparation
Complete,851,3,1,0,0,2,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,861,Loss,859,Win,895,Loss
Complete,852,3,2,0,0,1,0,0,0,2,2,2,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,868,Loss,863,Win,910,Win
Complete,853,3,1,2,0,0,0,0,0,3,1,5,6,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,877,Win,868,Preparation,881,Preparation
Complete,854,3,1,1,1,0,0,0,0,2,2,2,4,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,879,Win,885,Preparation,911,Battle
Complete,855,3,2,1,0,0,0,0,0,3,2,2,5,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,886,Win,848,Win,919,Preparation
Complete,856,3,1,1,0,1,0,0,0,2,1,0,3,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,864,Preparation,847,Loss,915,Win
Complete,857,3,0,0,2,1,0,0,0,0,2,0,0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,848,Loss,871,Battle,916,Battle
Complete,858,3,1,0,0,2,0,0,0,1,1,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,862,Loss,878,Win,866,Loss
Complete,859,2,0,0,0,2,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,878,Loss,851,Loss,N/A,Bye
Complete,860,3,1,1,0,1,0,0,0,2,1,1,4,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,880,Loss,873,Preparation,862,Win
Complete,861,3,1,2,0,0,0,0,0,3,1,1,5,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,851,Win,883,Preparation,889,Preparation
Complete,862,3,1,0,1,1,0,0,0,1,2,1,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,858,Win,874,Battle,860,Loss
Complete,863,3,1,1,0,1,0,0,0,2,1,3,3,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,876,Preparation,852,Loss,927,Win
Complete,864,3,0,0,3,0,0,0,0,0,3,0,0,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,856,Battle,849,Battle,868,Battle
Complete,865,3,1,0,0,2,0,0,0,1,1,0,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,887,Win,881,Loss,925,Loss
Complete,866,3,2,0,0,1,0,0,0,2,2,1,4,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,850,Loss,887,Win,858,Win
Complete,867,3,3,0,0,0,0,0,0,3,3,4,5,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,847,Win,882,Win,914,Win
Complete,868,3,1,1,1,0,0,0,0,2,2,2,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,852,Win,853,Battle,864,Preparation
Complete,869,3,1,2,0,0,0,0,0,3,1,3,5,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,873,Preparation,850,Preparation,921,Win
Complete,870,1,0,0,0,1,2,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bye,N/A,Bye,906,Loss
Complete,871,3,0,1,1,1,0,0,0,1,1,0,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,849,Battle,857,Preparation,902,Loss
Complete,872,3,1,0,0,2,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,875,Loss,879,Loss,901,Win
Complete,873,3,0,0,2,1,0,0,0,0,2,0,0,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,869,Battle,860,Battle,847,Loss
